Borough,"date_mday","ComplaintType",count
QUEENS,8,"Broken Muni Meter",11
QUEENS,8,"Building/Use",20
QUEENS,8,Construction,2
QUEENS,8,"Consumer Complaint",5
QUEENS,8,"DOOR/WINDOW",3
QUEENS,8,"Damaged Tree",19
QUEENS,8,"Dead Tree",2
QUEENS,8,"Derelict Vehicle",18
QUEENS,8,"Derelict Vehicles",15
QUEENS,8,"Dirty Conditions",9
QUEENS,8,Drinking,1
QUEENS,8,ELECTRIC,6
QUEENS,8,Electrical,1
QUEENS,8,Elevator,2
QUEENS,8,"FLOORING/STAIRS",8
QUEENS,8,"Food Establishment",3
QUEENS,8,"Food Poisoning",2
QUEENS,8,"For Hire Vehicle Complaint",1
QUEENS,8,GENERAL,8
QUEENS,8,"General Construction/Plumbing",10
QUEENS,8,Graffiti,8
QUEENS,8,"HEAT/HOT WATER",198
QUEENS,8,"Hazardous Materials",5
QUEENS,8,"Highway Condition",2
QUEENS,8,"Homeless Person Assistance",1
QUEENS,8,"Illegal Parking",56
QUEENS,8,"Illegal Tree Damage",1
QUEENS,8,"Indoor Air Quality",1
QUEENS,8,"Industrial Waste",2
QUEENS,8,Lead,1
QUEENS,8,"Litter Basket / Request",1
QUEENS,8,"Maintenance or Facility",3
QUEENS,8,"Missed Collection (All Materials)",29
QUEENS,8,Noise,37
QUEENS,8,"Noise - Commercial",26
QUEENS,8,"Noise - House of Worship",4
QUEENS,8,"Noise - Park",1
QUEENS,8,"Noise - Street/Sidewalk",13
QUEENS,8,"Noise - Vehicle",3
QUEENS,8,"Non-Residential Heat",2
QUEENS,8,"Other Enforcement",3
QUEENS,8,"Overflowing Litter Baskets",1
QUEENS,8,"Overgrown Tree/Branches",4
QUEENS,8,"PAINT/PLASTER",23
QUEENS,8,PLUMBING,18
QUEENS,8,Plumbing,1
QUEENS,8,"Public Payphone Complaint",1
QUEENS,8,Rodent,7
QUEENS,8,"Root/Sewer/Sidewalk Condition",3
QUEENS,8,SAFETY,3
QUEENS,8,SDEP,1
QUEENS,8,STSK,1
QUEENS,8,"Sanitation Condition",21
QUEENS,8,Sewer,16
QUEENS,8,"Sidewalk Condition",5
QUEENS,8,Smoking,1
QUEENS,8,"Street Condition",29
QUEENS,8,"Street Light Condition",24
QUEENS,8,"Street Sign - Damaged",3
QUEENS,8,"Street Sign - Missing",5
QUEENS,8,"Taxi Complaint",3
QUEENS,8,Traffic,1
QUEENS,8,"Traffic Signal Condition",10
QUEENS,8,"UNSANITARY CONDITION",28
QUEENS,8,"Unsanitary Animal Pvt Property",1
QUEENS,8,"Unsanitary Pigeon Condition",1
QUEENS,8,"WATER LEAK",7
QUEENS,8,WLWP,1
QUEENS,8,WNW,1
QUEENS,8,"Water Quality",3
QUEENS,8,"Water System",27
QUEENS,9,APPLIANCE,3
QUEENS,9,"Air Quality",1
QUEENS,9,"Animal Abuse",3
QUEENS,9,"Beach/Pool/Sauna Complaint",1
QUEENS,9,"Blocked Driveway",117
QUEENS,9,"Building/Use",13
QUEENS,9,"Consumer Complaint",2
QUEENS,9,"Curb Condition",1
QUEENS,9,"DOOR/WINDOW",1
QUEENS,9,"Damaged Tree",9
QUEENS,9,"Dead Tree",2
QUEENS,9,"Derelict Vehicle",13
QUEENS,9,"Derelict Vehicles",7
QUEENS,9,"Dirty Conditions",16
QUEENS,9,"Disorderly Youth",1
QUEENS,9,ELECTRIC,15
QUEENS,9,Electrical,1
QUEENS,9,Elevator,1
QUEENS,9,"FLOORING/STAIRS",1
QUEENS,9,"Food Establishment",2
QUEENS,9,"Food Poisoning",1
QUEENS,9,"For Hire Vehicle Complaint",1
QUEENS,9,GENERAL,3
QUEENS,9,"General Construction/Plumbing",4
QUEENS,9,Graffiti,3
QUEENS,9,"HEAT/HOT WATER",95
QUEENS,9,"Hazardous Materials",2
QUEENS,9,"Highway Condition",2
QUEENS,9,"Homeless Person Assistance",1
QUEENS,9,"Illegal Parking",59
QUEENS,9,"Indoor Air Quality",3
QUEENS,9,"Industrial Waste",2
QUEENS,9,"Litter Basket / Request",1
QUEENS,9,"Maintenance or Facility",1
QUEENS,9,"Missed Collection (All Materials)",22
QUEENS,9,Noise,33
QUEENS,9,"Noise - Commercial",27
QUEENS,9,"Noise - Park",4
QUEENS,9,"Noise - Street/Sidewalk",7
QUEENS,9,"Noise - Vehicle",7
QUEENS,9,"Other Enforcement",1
QUEENS,9,"Overgrown Tree/Branches",3
QUEENS,9,"PAINT/PLASTER",5
QUEENS,9,PLUMBING,8
QUEENS,9,"Recycling Enforcement",1
QUEENS,9,Rodent,7
QUEENS,9,"Root/Sewer/Sidewalk Condition",1
QUEENS,9,SAFETY,1
QUEENS,9,"Sanitation Condition",24
QUEENS,9,Sewer,12
QUEENS,9,"Sidewalk Condition",1
QUEENS,9,Smoking,1
QUEENS,9,"Special Projects Inspection Team (SPIT)",1
QUEENS,9,"Street Condition",33
QUEENS,9,"Street Light Condition",19
QUEENS,9,"Street Sign - Damaged",1
QUEENS,9,"Street Sign - Missing",1
QUEENS,9,"Taxi Complaint",6
QUEENS,9,"Taxi Report",2
QUEENS,9,"Traffic Signal Condition",8
QUEENS,9,"UNSANITARY CONDITION",12
QUEENS,9,"Unsanitary Animal Pvt Property",1
QUEENS,9,"Urinating in Public",1
QUEENS,9,"Violation of Park Rules",1
QUEENS,9,"WATER LEAK",2
QUEENS,9,WLWP,1
QUEENS,9,"Water Conservation",1
QUEENS,9,"Water System",18
"STATEN ISLAND",1,APPLIANCE,2
"STATEN ISLAND",1,"Animal Abuse",1
"STATEN ISLAND",1,"Blocked Driveway",8
"STATEN ISLAND",1,"DOOR/WINDOW",1
"STATEN ISLAND",1,"Derelict Vehicle",1
"STATEN ISLAND",1,"Dirty Conditions",3
"STATEN ISLAND",1,"FLOORING/STAIRS",2
"STATEN ISLAND",1,"Food Establishment",1
"STATEN ISLAND",1,GENERAL,2
"STATEN ISLAND",1,"HEAT/HOT WATER",18
"STATEN ISLAND",1,"Highway Sign - Dangling",1
"STATEN ISLAND",1,IGR,1
"STATEN ISLAND",1,"Illegal Animal Kept as Pet",1
"STATEN ISLAND",1,"Illegal Parking",9
"STATEN ISLAND",1,"Missed Collection (All Materials)",5
"STATEN ISLAND",1,Noise,3
"STATEN ISLAND",1,"Noise - Commercial",2
"STATEN ISLAND",1,"PAINT/PLASTER",2
"STATEN ISLAND",1,PLUMBING,2
"STATEN ISLAND",1,"Sanitation Condition",2
"STATEN ISLAND",1,Sewer,12
"STATEN ISLAND",1,"Street Condition",5
"STATEN ISLAND",1,"Street Light Condition",7
"STATEN ISLAND",1,"Street Sign - Damaged",1
"STATEN ISLAND",1,"Street Sign - Dangling",1
"STATEN ISLAND",1,"Traffic Signal Condition",1
"STATEN ISLAND",1,"UNSANITARY CONDITION",4
"STATEN ISLAND",1,"Unsanitary Animal Facility",1
"STATEN ISLAND",1,"Unsanitary Animal Pvt Property",1
"STATEN ISLAND",1,"WATER LEAK",1
"STATEN ISLAND",1,WLWP,1
"STATEN ISLAND",1,WNW,1
"STATEN ISLAND",1,"Water Quality",1
"STATEN ISLAND",1,"Water System",17
"STATEN ISLAND",10,"Air Quality",1
"STATEN ISLAND",10,"Blocked Driveway",4
"STATEN ISLAND",10,"Building/Use",9
"STATEN ISLAND",10,"Consumer Complaint",1
"STATEN ISLAND",10,"DOOR/WINDOW",9
"STATEN ISLAND",10,"Damaged Tree",3
"STATEN ISLAND",10,"Dead Tree",3
"STATEN ISLAND",10,"Derelict Vehicle",4
"STATEN ISLAND",10,"Derelict Vehicles",1
"STATEN ISLAND",10,"Dirty Conditions",3
"STATEN ISLAND",10,ELECTRIC,6
"STATEN ISLAND",10,"FLOORING/STAIRS",13
"STATEN ISLAND",10,"Fire Safety Director - F58",1
"STATEN ISLAND",10,GENERAL,5
"STATEN ISLAND",10,"General Construction/Plumbing",4
"STATEN ISLAND",10,"HEAT/HOT WATER",15
"STATEN ISLAND",10,"Homeless Encampment",1
"STATEN ISLAND",10,"Illegal Parking",15
"STATEN ISLAND",10,"Illegal Tree Damage",1
"STATEN ISLAND",10,"Industrial Waste",1
"STATEN ISLAND",10,"Maintenance or Facility",2
"STATEN ISLAND",10,"Missed Collection (All Materials)",5
"STATEN ISLAND",10,Noise,6
"STATEN ISLAND",10,"Noise - Commercial",1
"STATEN ISLAND",10,"Noise - Street/Sidewalk",1
"STATEN ISLAND",10,"Noise - Vehicle",2
"STATEN ISLAND",10,"OUTSIDE BUILDING",2
"STATEN ISLAND",10,"Overflowing Litter Baskets",2
"STATEN ISLAND",10,"Overgrown Tree/Branches",2
"STATEN ISLAND",10,"PAINT/PLASTER",14
"STATEN ISLAND",10,PLUMBING,15
"STATEN ISLAND",10,Rodent,2
"STATEN ISLAND",10,"Root/Sewer/Sidewalk Condition",9
"STATEN ISLAND",10,SAFETY,1
"STATEN ISLAND",10,SCRIE,2
"STATEN ISLAND",10,"Sanitation Condition",7
"STATEN ISLAND",10,Sewer,9
"STATEN ISLAND",10,"Special Enforcement",2
"STATEN ISLAND",10,"Special Natural Area District (SNAD)",1
"STATEN ISLAND",10,"Special Projects Inspection Team (SPIT)",1
"STATEN ISLAND",10,"Street Condition",23
"STATEN ISLAND",10,"Street Light Condition",16
"STATEN ISLAND",10,"Street Sign - Damaged",1
"STATEN ISLAND",10,"Street Sign - Missing",1
"STATEN ISLAND",10,"Traffic Signal Condition",1
"STATEN ISLAND",10,"UNSANITARY CONDITION",17
"STATEN ISLAND",10,"Unsanitary Animal Pvt Property",3
"STATEN ISLAND",10,"WATER LEAK",6
"STATEN ISLAND",10,WNW,1
"STATEN ISLAND",10,"Water Conservation",2
"STATEN ISLAND",10,"Water Quality",2
"STATEN ISLAND",10,"Water System",22
"STATEN ISLAND",11,"Air Quality",1
"STATEN ISLAND",11,"Animal Abuse",1
"STATEN ISLAND",11,"Blocked Driveway",9
"STATEN ISLAND",11,"Bridge Condition",1
"STATEN ISLAND",11,"Building/Use",5
"STATEN ISLAND",11,"Consumer Complaint",1
"STATEN ISLAND",11,"DOOR/WINDOW",1
"STATEN ISLAND",11,"Damaged Tree",4
"STATEN ISLAND",11,"Dead Tree",2
"STATEN ISLAND",11,"Derelict Vehicle",2
"STATEN ISLAND",11,"Dirty Conditions",11
"STATEN ISLAND",11,Electrical,1
"STATEN ISLAND",11,"Food Establishment",2
"STATEN ISLAND",11,"General Construction/Plumbing",2
"STATEN ISLAND",11,"HEAT/HOT WATER",2
"STATEN ISLAND",11,"Harboring Bees/Wasps",1
"STATEN ISLAND",11,"Hazardous Materials",1
"STATEN ISLAND",11,"Homeless Encampment",1
"STATEN ISLAND",11,"Illegal Parking",9
"STATEN ISLAND",11,"Indoor Air Quality",2
"STATEN ISLAND",11,"Indoor Sewage",1
"STATEN ISLAND",11,"Litter Basket / Request",1
"STATEN ISLAND",11,"Missed Collection (All Materials)",5
"STATEN ISLAND",11,Mold,1
"STATEN ISLAND",11,Noise,4
"STATEN ISLAND",11,"Noise - Street/Sidewalk",2
"STATEN ISLAND",11,"Other Enforcement",1
"STATEN ISLAND",11,"Overflowing Litter Baskets",1
"STATEN ISLAND",11,"PAINT/PLASTER",1
"STATEN ISLAND",11,PLUMBING,3
"STATEN ISLAND",11,Rodent,2
"STATEN ISLAND",11,"Root/Sewer/Sidewalk Condition",1
"STATEN ISLAND",11,"Sanitation Condition",10
"STATEN ISLAND",11,Sewer,5
"STATEN ISLAND",11,"Special Projects Inspection Team (SPIT)",1
"STATEN ISLAND",11,"Street Condition",4
"STATEN ISLAND",11,"Street Light Condition",5
"STATEN ISLAND",11,"Street Sign - Dangling",1
"STATEN ISLAND",11,"Street Sign - Missing",1
"STATEN ISLAND",11,"Traffic Signal Condition",2
"STATEN ISLAND",11,"UNSANITARY CONDITION",5
"STATEN ISLAND",11,"Unsanitary Animal Pvt Property",1
"STATEN ISLAND",11,WNW,1
"STATEN ISLAND",11,"Water System",17
"STATEN ISLAND",12,"Air Quality",1
"STATEN ISLAND",12,Asbestos,3
"STATEN ISLAND",12,"Blocked Driveway",8
"STATEN ISLAND",12,"Broken Muni Meter",1
"STATEN ISLAND",12,"Building/Use",3
"STATEN ISLAND",12,"Consumer Complaint",1
"STATEN ISLAND",12,"DOOR/WINDOW",3
"STATEN ISLAND",12,"DPR Internal",1
"STATEN ISLAND",12,"Damaged Tree",3
"STATEN ISLAND",12,"Dead Tree",1
"STATEN ISLAND",12,"Derelict Vehicle",2
"STATEN ISLAND",12,"Derelict Vehicles",5
"STATEN ISLAND",12,"Dirty Conditions",8
"STATEN ISLAND",12,"EAP Inspection - F59",2
"STATEN ISLAND",12,ELEVATOR,1
"STATEN ISLAND",12,"Food Establishment",3
"STATEN ISLAND",12,GENERAL,1
"STATEN ISLAND",12,"General Construction/Plumbing",2
"STATEN ISLAND",12,Graffiti,3
"STATEN ISLAND",12,"HEAT/HOT WATER",1
"STATEN ISLAND",12,"Hazardous Materials",1
"STATEN ISLAND",12,"Highway Condition",1
"STATEN ISLAND",12,"Homeless Person Assistance",1
"STATEN ISLAND",12,"Illegal Animal Kept as Pet",1
"STATEN ISLAND",12,"Illegal Parking",21
"STATEN ISLAND",12,"Illegal Tree Damage",1
"STATEN ISLAND",12,"Indoor Air Quality",1
"STATEN ISLAND",12,"Litter Basket / Request",1
"STATEN ISLAND",12,"Missed Collection (All Materials)",6
"STATEN ISLAND",12,Noise,6
"STATEN ISLAND",12,"Noise - Commercial",1
"STATEN ISLAND",12,"Other Enforcement",2
"STATEN ISLAND",12,"Overgrown Tree/Branches",8
"STATEN ISLAND",12,"PAINT/PLASTER",3
"STATEN ISLAND",12,PLUMBING,2
"STATEN ISLAND",12,Rodent,3
"STATEN ISLAND",12,"Root/Sewer/Sidewalk Condition",2
"STATEN ISLAND",12,"Sanitation Condition",5
"STATEN ISLAND",12,Sewer,7
"STATEN ISLAND",12,"Sidewalk Condition",2
"STATEN ISLAND",12,"Street Condition",16
"STATEN ISLAND",12,"Street Light Condition",12
"STATEN ISLAND",12,"Traffic Signal Condition",5
"STATEN ISLAND",12,"UNSANITARY CONDITION",8
"STATEN ISLAND",12,"Unsanitary Pigeon Condition",1
"STATEN ISLAND",12,WLWP,1
"STATEN ISLAND",12,"Water System",18
"STATEN ISLAND",13,"Air Quality",2
"STATEN ISLAND",13,"Animal Abuse",1
"STATEN ISLAND",13,"Blocked Driveway",6
"STATEN ISLAND",13,Boilers,1
"STATEN ISLAND",13,"Broken Muni Meter",1
"STATEN ISLAND",13,"Building/Use",1
"STATEN ISLAND",13,"DOOR/WINDOW",3
"STATEN ISLAND",13,"Damaged Tree",3
"STATEN ISLAND",13,"Dead Tree",1
"STATEN ISLAND",13,"Derelict Vehicle",4
"STATEN ISLAND",13,"Derelict Vehicles",1
"STATEN ISLAND",13,"Dirty Conditions",3
"STATEN ISLAND",13,ELECTRIC,4
"STATEN ISLAND",13,Electrical,1
"STATEN ISLAND",13,"FLOORING/STAIRS",1
"STATEN ISLAND",13,"Fire Alarm - Addition",1
"STATEN ISLAND",13,"Food Establishment",1
"STATEN ISLAND",13,GENERAL,2
"STATEN ISLAND",13,"General Construction/Plumbing",7
"STATEN ISLAND",13,Graffiti,1
"STATEN ISLAND",13,"HEAT/HOT WATER",24
"STATEN ISLAND",13,"Highway Condition",2
"STATEN ISLAND",13,"Illegal Parking",12
"STATEN ISLAND",13,"Litter Basket / Request",1
"STATEN ISLAND",13,"Maintenance or Facility",2
"STATEN ISLAND",13,"Missed Collection (All Materials)",13
"STATEN ISLAND",13,Mold,1
"STATEN ISLAND",13,Noise,1
"STATEN ISLAND",13,"Noise - Commercial",1
"STATEN ISLAND",13,"Noise - Street/Sidewalk",1
"STATEN ISLAND",13,"Noise - Vehicle",1
"STATEN ISLAND",13,"Non-Residential Heat",1
"STATEN ISLAND",13,"Other Enforcement",1
"STATEN ISLAND",13,"Overgrown Tree/Branches",6
"STATEN ISLAND",13,"PAINT/PLASTER",1
"STATEN ISLAND",13,PLUMBING,3
"STATEN ISLAND",13,Rodent,2
"STATEN ISLAND",13,"Root/Sewer/Sidewalk Condition",3
"STATEN ISLAND",13,SAFETY,1
"STATEN ISLAND",13,SCRIE,1
"STATEN ISLAND",13,"Sanitation Condition",8
"STATEN ISLAND",13,Sewer,8
"STATEN ISLAND",13,Smoking,1
"STATEN ISLAND",13,"Street Condition",13
"STATEN ISLAND",13,"Street Light Condition",4
"STATEN ISLAND",13,"Street Sign - Damaged",1
"STATEN ISLAND",13,"Street Sign - Missing",1
"STATEN ISLAND",13,"UNSANITARY CONDITION",4
"STATEN ISLAND",13,"WATER LEAK",2
"STATEN ISLAND",13,"Water Conservation",1
"STATEN ISLAND",13,"Water Quality",1
"STATEN ISLAND",13,"Water System",15
"STATEN ISLAND",14,APPLIANCE,2
"STATEN ISLAND",14,"Air Quality",4
"STATEN ISLAND",14,"Animal Abuse",1
"STATEN ISLAND",14,"Blocked Driveway",6
"STATEN ISLAND",14,"Building/Use",3
"STATEN ISLAND",14,"Consumer Complaint",1
"STATEN ISLAND",14,"DOOR/WINDOW",2
"STATEN ISLAND",14,"Damaged Tree",4
"STATEN ISLAND",14,"Dead Tree",2
"STATEN ISLAND",14,"Derelict Vehicle",3
"STATEN ISLAND",14,"Derelict Vehicles",2
"STATEN ISLAND",14,"Dirty Conditions",14
"STATEN ISLAND",14,Drinking,1
"STATEN ISLAND",14,ELECTRIC,1
"STATEN ISLAND",14,"FLOORING/STAIRS",5
"STATEN ISLAND",14,"Fire Safety Director - F58",1
"STATEN ISLAND",14,"Food Establishment",2
"STATEN ISLAND",14,GENERAL,1
"STATEN ISLAND",14,"General Construction/Plumbing",3
"STATEN ISLAND",14,Graffiti,2
"STATEN ISLAND",14,"HEAT/HOT WATER",15
"STATEN ISLAND",14,"Hazardous Materials",1
"STATEN ISLAND",14,"Highway Condition",5
"STATEN ISLAND",14,"Illegal Parking",10
"STATEN ISLAND",14,"Illegal Tree Damage",2
"STATEN ISLAND",14,"Litter Basket / Request",2
"STATEN ISLAND",14,"Maintenance or Facility",3
"STATEN ISLAND",14,"Missed Collection (All Materials)",22
"STATEN ISLAND",14,Mold,1
"STATEN ISLAND",14,Noise,7
"STATEN ISLAND",14,"Noise - Commercial",2
"STATEN ISLAND",14,"Noise - Vehicle",1
"STATEN ISLAND",14,"OUTSIDE BUILDING",1
"STATEN ISLAND",14,"Other Enforcement",2
"STATEN ISLAND",14,"Overflowing Litter Baskets",1
"STATEN ISLAND",14,"Overgrown Tree/Branches",6
"STATEN ISLAND",14,"PAINT/PLASTER",2
"STATEN ISLAND",14,PLUMBING,1
"STATEN ISLAND",14,Rodent,4
"STATEN ISLAND",14,"Root/Sewer/Sidewalk Condition",2
"STATEN ISLAND",14,SAFETY,1
"STATEN ISLAND",14,"Sanitation Condition",4
"STATEN ISLAND",14,"School Maintenance",1
"STATEN ISLAND",14,Sewer,8
"STATEN ISLAND",14,"Street Condition",41
"STATEN ISLAND",14,"Street Light Condition",7
"STATEN ISLAND",14,"Traffic Signal Condition",1
"STATEN ISLAND",14,"UNSANITARY CONDITION",7
"STATEN ISLAND",14,"Vacant Lot",1
"STATEN ISLAND",14,"WATER LEAK",4
"STATEN ISLAND",14,"Water System",10
"STATEN ISLAND",15,"Animal Abuse",1
"STATEN ISLAND",15,Asbestos,1
"STATEN ISLAND",15,"Blocked Driveway",3
"STATEN ISLAND",15,"Building/Use",3
"STATEN ISLAND",15,"Consumer Complaint",1
"STATEN ISLAND",15,"Curb Condition",1
"STATEN ISLAND",15,"Damaged Tree",2
"STATEN ISLAND",15,"Dead Tree",2
"STATEN ISLAND",15,"Derelict Vehicle",1
"STATEN ISLAND",15,"Derelict Vehicles",1
"STATEN ISLAND",15,"Dirty Conditions",3
"STATEN ISLAND",15,"Disorderly Youth",1
"STATEN ISLAND",15,"Emergency Response Team (ERT)",1
"STATEN ISLAND",15,"General Construction/Plumbing",2
"STATEN ISLAND",15,"HEAT/HOT WATER",14
"STATEN ISLAND",15,"Hazardous Materials",1
"STATEN ISLAND",15,"Homeless Person Assistance",1
"STATEN ISLAND",15,"Illegal Parking",11
"STATEN ISLAND",15,"Missed Collection (All Materials)",20
"STATEN ISLAND",15,Noise,3
"STATEN ISLAND",15,"Noise - Commercial",2
"STATEN ISLAND",15,"Noise - Street/Sidewalk",2
"STATEN ISLAND",15,"Noise - Vehicle",1
"STATEN ISLAND",15,"Overgrown Tree/Branches",1
"STATEN ISLAND",15,"PAINT/PLASTER",6
"STATEN ISLAND",15,"Poison Ivy",1
"STATEN ISLAND",15,Rodent,1
"STATEN ISLAND",15,"Root/Sewer/Sidewalk Condition",3
"STATEN ISLAND",15,SDSC,1
"STATEN ISLAND",15,"Sanitation Condition",5
"STATEN ISLAND",15,Sewer,2
"STATEN ISLAND",15,"Street Condition",5
"STATEN ISLAND",15,"Street Light Condition",2
"STATEN ISLAND",15,"Street Sign - Damaged",3
"STATEN ISLAND",15,"Street Sign - Missing",1
"STATEN ISLAND",15,"Taxi Complaint",1
"STATEN ISLAND",15,Traffic,1
"STATEN ISLAND",15,"UNSANITARY CONDITION",2
"STATEN ISLAND",15,"WATER LEAK",1
"STATEN ISLAND",15,WNW,1
"STATEN ISLAND",15,"Water System",2
"STATEN ISLAND",16,APPLIANCE,3
"STATEN ISLAND",16,"Blocked Driveway",5
"STATEN ISLAND",16,"Building/Use",2
"STATEN ISLAND",16,"DOOR/WINDOW",1
"STATEN ISLAND",16,"Derelict Vehicle",1
"STATEN ISLAND",16,"Derelict Vehicles",1
"STATEN ISLAND",16,"Dirty Conditions",4
"STATEN ISLAND",16,ELECTRIC,2
"STATEN ISLAND",16,"Food Establishment",1
"STATEN ISLAND",16,"Food Poisoning",1
"STATEN ISLAND",16,"General Construction/Plumbing",2
"STATEN ISLAND",16,"HEAT/HOT WATER",24
"STATEN ISLAND",16,"Illegal Parking",12
"STATEN ISLAND",16,Lead,1
"STATEN ISLAND",16,"Missed Collection (All Materials)",12
"STATEN ISLAND",16,Noise,1
"STATEN ISLAND",16,"Noise - Commercial",3
"STATEN ISLAND",16,"Noise - Street/Sidewalk",1
"STATEN ISLAND",16,"Non-Residential Heat",1
"STATEN ISLAND",16,"Other Enforcement",1
"STATEN ISLAND",16,"Overgrown Tree/Branches",3
"STATEN ISLAND",16,PLUMBING,2
"STATEN ISLAND",16,Plumbing,2
"STATEN ISLAND",16,"Public Payphone Complaint",2
"STATEN ISLAND",16,Rodent,1
"STATEN ISLAND",16,"Root/Sewer/Sidewalk Condition",1
"STATEN ISLAND",16,"Sanitation Condition",2
"STATEN ISLAND",16,Sewer,7
"STATEN ISLAND",16,"Street Condition",9
"STATEN ISLAND",16,"Street Light Condition",2
"STATEN ISLAND",16,"Street Sign - Damaged",1
"STATEN ISLAND",16,"Street Sign - Dangling",1
"STATEN ISLAND",16,"Traffic Signal Condition",3
"STATEN ISLAND",16,"UNSANITARY CONDITION",1
"STATEN ISLAND",16,WLWP,6
"STATEN ISLAND",16,WNW,12
"STATEN ISLAND",16,"Water System",16
"STATEN ISLAND",17,"Animal Abuse",6
"STATEN ISLAND",17,Asbestos,1
"STATEN ISLAND",17,"Blocked Driveway",8
"STATEN ISLAND",17,"Broken Parking Meter",1
"STATEN ISLAND",17,"Building/Use",4
"STATEN ISLAND",17,"Collection Truck Noise",1
"STATEN ISLAND",17,"DOOR/WINDOW",5
"STATEN ISLAND",17,"Dead Tree",1
"STATEN ISLAND",17,"Derelict Vehicle",8
"STATEN ISLAND",17,"Derelict Vehicles",3
"STATEN ISLAND",17,"Dirty Conditions",3
"STATEN ISLAND",17,ELECTRIC,7
"STATEN ISLAND",17,Electrical,1
"STATEN ISLAND",17,"Emergency Response Team (ERT)",1
"STATEN ISLAND",17,"FLOORING/STAIRS",1
"STATEN ISLAND",17,"Food Poisoning",2
"STATEN ISLAND",17,"For Hire Vehicle Complaint",1
"STATEN ISLAND",17,GENERAL,1
"STATEN ISLAND",17,"General Construction/Plumbing",2
"STATEN ISLAND",17,"HEAT/HOT WATER",16
"STATEN ISLAND",17,"Highway Condition",1
"STATEN ISLAND",17,"Illegal Parking",12
"STATEN ISLAND",17,"Industrial Waste",1
"STATEN ISLAND",17,"Litter Basket / Request",1
"STATEN ISLAND",17,"Missed Collection (All Materials)",4
"STATEN ISLAND",17,Noise,1
"STATEN ISLAND",17,"Overgrown Tree/Branches",7
"STATEN ISLAND",17,"PAINT/PLASTER",4
"STATEN ISLAND",17,PLUMBING,9
"STATEN ISLAND",17,Plumbing,1
"STATEN ISLAND",17,Rodent,3
"STATEN ISLAND",17,"Root/Sewer/Sidewalk Condition",3
"STATEN ISLAND",17,"Sanitation Condition",5
"STATEN ISLAND",17,Sewer,45
"STATEN ISLAND",17,"Sidewalk Condition",2
"STATEN ISLAND",17,"Special Projects Inspection Team (SPIT)",1
"STATEN ISLAND",17,"Street Condition",19
"STATEN ISLAND",17,"Street Light Condition",7
"STATEN ISLAND",17,"Street Sign - Dangling",1
"STATEN ISLAND",17,"Street Sign - Missing",1
"STATEN ISLAND",17,Traffic,1
"STATEN ISLAND",17,"Traffic Signal Condition",7
"STATEN ISLAND",17,"UNSANITARY CONDITION",16
"STATEN ISLAND",17,"WATER LEAK",3
"STATEN ISLAND",17,WLWP,1
"STATEN ISLAND",17,"Water System",7
"STATEN ISLAND",18,APPLIANCE,1
"STATEN ISLAND",18,"Animal Abuse",1
"STATEN ISLAND",18,Asbestos,1
"STATEN ISLAND",18,"Blocked Driveway",10
"STATEN ISLAND",18,"Broken Muni Meter",1
"STATEN ISLAND",18,"Building/Use",8
"STATEN ISLAND",18,"Consumer Complaint",2
"STATEN ISLAND",18,"DOOR/WINDOW",4
"STATEN ISLAND",18,"Damaged Tree",5
"STATEN ISLAND",18,"Dead Tree",3
"STATEN ISLAND",18,"Derelict Vehicle",5
"STATEN ISLAND",18,"Derelict Vehicles",1
"STATEN ISLAND",18,"Dirty Conditions",3
"STATEN ISLAND",18,"Disorderly Youth",1
"STATEN ISLAND",18,ELECTRIC,2
"STATEN ISLAND",18,Electrical,1
"STATEN ISLAND",18,"FLOORING/STAIRS",3
"STATEN ISLAND",18,"Food Establishment",1
"STATEN ISLAND",18,"For Hire Vehicle Complaint",1
"STATEN ISLAND",18,GENERAL,2
"STATEN ISLAND",18,"General Construction/Plumbing",5
"STATEN ISLAND",18,"HEAT/HOT WATER",39
"STATEN ISLAND",18,"Hazardous Materials",1
"STATEN ISLAND",18,"Highway Condition",1
"STATEN ISLAND",18,"Homeless Person Assistance",1
"STATEN ISLAND",18,"Illegal Parking",16
"STATEN ISLAND",18,"Litter Basket / Request",1
"STATEN ISLAND",18,"Missed Collection (All Materials)",14
"STATEN ISLAND",18,Noise,1
"STATEN ISLAND",18,"Noise - Commercial",1
"STATEN ISLAND",18,"Noise - Helicopter",1
"STATEN ISLAND",18,"Noise - Vehicle",1
"STATEN ISLAND",18,"Non-Residential Heat",1
"STATEN ISLAND",18,"Overflowing Litter Baskets",1
"STATEN ISLAND",18,"Overgrown Tree/Branches",11
"STATEN ISLAND",18,"PAINT/PLASTER",2
"STATEN ISLAND",18,PLUMBING,1
"STATEN ISLAND",18,Panhandling,1
"STATEN ISLAND",18,Rodent,3
"STATEN ISLAND",18,"Root/Sewer/Sidewalk Condition",4
"STATEN ISLAND",18,SAFETY,1
"STATEN ISLAND",18,SCRIE,1
"STATEN ISLAND",18,"Sanitation Condition",9
"STATEN ISLAND",18,Sewer,11
"STATEN ISLAND",18,Snow,14
"STATEN ISLAND",18,"Street Condition",35
"STATEN ISLAND",18,"Street Light Condition",48
"STATEN ISLAND",18,"Street Sign - Damaged",1
"STATEN ISLAND",18,"Street Sign - Dangling",3
"STATEN ISLAND",18,Traffic,1
